,index,BB,average_energy,occurences
85,86,"('lea 0x9db52(%rip), %rdx', 'sub %r13, %rax', 'lea (%r8,%r13,1), %rcx', 'movq  0x20(%rsp), %rbp', 'cmp %rdx, %rbx', 'movq  %rcx, 0x60(%rbx)', 'setnz %dl', 'or $0x1, %rax', 'add $0x10, %r8', 'movzx %dl, %edx', 'shl $0x2, %rdx', 'or %r13, %rdx', 'or $0x1, %rdx', 'movq  %rdx, -0x8(%r8)', 'movq  %rax, 0x8(%rcx)', 'movl  0xa002c(%rip), %eax', 'test %eax, %eax', 'jz 0xfffffffffffff6e8')",0.9141682238021863,1.0
86,87,"('mov $0x0, %edx', 'sub %rcx, %rbx', 'cmovs %rdx, %rbx', 'movl  -0x4f0(%rbp), %edx', 'mov %ebx, %r8d', 'test %edx, %edx', 'jnz 0xfffffffffffffd9e')",0.0902435825364671,301.0
87,88,"('mov $0x0, %r13', 'mov %eax, %r12d', 'test %r13, %r13', 'jz 0x242')",0.12255251190557327,1.0
88,89,"('mov $0x0, %rbp', 'test %rbp, %rbp', 'jz 0xe')",0.10504557121678404,1.0
89,90,"('mov $0x1, %eax', 'movq  0x98(%rsp), %rcx', 'xorq  %fs:0x28, %rcx', 'jnz 0x97')",0.23277397989845067,1.0
90,91,"('mov $0x1, %eax', 'syscall', 'cmp $0xfffffffffffff000, %rax', 'jnbe 0x53')",0.052270797715271634,9.0
91,92,"('mov $0x1, %ebx', 'jmp 0xfffffffffffff58c')",0.0676825694812326,301.0
92,93,"('mov $0x1, %ecx', 'cmpxchgl  %ecx, (%rdx)', 'test %eax, %eax', 'jz 0x238')",0.5252278560839202,1.0
93,94,"('mov $0x1, %edx', 'cmpxchgl  %edx, (%rdi)', 'movq  0x88(%r12), %rdi', 'movq  %r15, 0x8(%rdi)', 'addl  $0x1, 0x4(%rdi)', 'jmp 0x2b')",0.33841327795026127,301.0
94,95,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0xa4dd5(%rip)', 'movq  %rbx, 0xa4dd6(%rip)', 'movl  0xa4dcc(%rip), %eax', 'movq  0xa22b1(%rip), %rbx', 'lea 0x1(%rax), %edx', 'movl  %edx, 0xa4dbc(%rip)', 'test %rbx, %rbx', 'jz 0x13e')",0.8403645697342723,1.0
