,bb,energy
115,"('lea 0x2(%rdi), %eax', 'cmp $0x2, %edi', 'jz 0x26')",[3.2808265795951406]
116,"('lea 0x20(%r13), %rdx', 'cmp %rax, %rdx', 'jbe 0x262')","[1.1647625372699362, 3.2808265795951406]"
117,"('lea 0x32a4f(%rip), %rcx', 'jmp 0x11')",[4.374435439460187]
118,"('lea 0x80(%rsp), %rax', 'movl  $0x10, 0x10(%rsp)', 'movl  0x40(%rsp), %r10d', 'movq  %rax, 0x18(%rsp)', 'lea 0x30(%rsp), %rax', 'movq  %rax, 0x20(%rsp)', 'jmp 0xffffffffffffff91')",[0.6395946337319607]
119,"('lea 0x9ba10(%rip), %rdi', 'test $0x4, %al', 'jz 0xe')","[3.2808265795951406, 3.2808265795951406]"
120,"('lea 0x9d942(%rip), %rdx', 'sub %r13, %rax', 'lea (%r8,%r13,1), %rcx', 'movq  0x20(%rsp), %rbp', 'cmp %rdx, %rbx', 'movq  %rcx, 0x60(%rbx)', 'setnz %dl', 'or $0x1, %rax', 'add $0x10, %r8', 'movzx %dl, %edx', 'shl $0x2, %rdx', 'or %r13, %rdx', 'or $0x1, %rdx', 'movq  %rdx, -0x8(%r8)', 'movq  %rax, 0x8(%rcx)', 'movl  0x9fe1c(%rip), %eax', 'test %eax, %eax', 'jz 0xfffffffffffff6e8')","[5.590859698857391, 15.74796854213328]"
121,"('lea 0x9f3d6(%rip), %rax', 'cmp %rax, %rbp', 'jz 0x37b')",[3.2808265795951406]
122,"('lea 0xa9ba1(%rip), %rax', 'cmp %rax, %rbp', 'jz 0xa')",[3.2808265795951406]
123,"('lea 0xa9d9f(%rip), %rax', 'cmp %rax, %rbp', 'lea 0xa9f75(%rip), %rax', 'setz %dl', 'cmp %rax, %rbp', 'setz %al', 'or %al, %dl', 'jnz 0x16')",[7.801077253761455]
124,"('lea 0xab5c4(%rip), %rax', 'mov %rbx, %rdi', 'movq  %rax, 0xd8(%rbx)', 'callq  0x47ea', 'nop %edi, %edx', 'orl  $0x240c, (%rdi)', 'pushq  %rbx', 'mov %rdi, %rbx', 'movq  $0xffffffffffffffff, 0x90(%rdi)', 'callq  0x1587', 'nop %edi, %edx', 'pushq  %r12', 'pushq  %rbp', 'pushq  %rbx', 'sub $0x30, %rsp', 'movq  %fs:0x28, %rax', 'movq  %rax, 0x28(%rsp)', 'xor %eax, %eax', 'movl  (%rdi), %eax', 'test $0x80, %al', 'jnz 0x179')",[1.4710677775930852]
125,"('mov $0x0, %edx', 'sub %rcx, %rbx', 'cmovs %rdx, %rbx', 'movl  -0x4f0(%rbp), %edx', 'mov %ebx, %r8d', 'test %edx, %edx', 'jnz 0xfffffffffffffd9e')",[4.374435439460187]
126,"('mov $0x0, %r13', 'mov %eax, %r12d', 'test %r13, %r13', 'jz 0x242')",[2.551754006351776]
127,"('mov $0x0, %rbp', 'or $0x80, %al', 'mov %rdi, %rbx', 'movl  %eax, (%rdi)', 'test %rbp, %rbp', 'jz 0x189')",[0.255837613473633]
128,"('mov $0x0, %rbp', 'test %rbp, %rbp', 'jz 0xe')",[2.1872177197300937]
129,"('mov $0x1, %eax', 'movq  0x98(%rsp), %rcx', 'xorq  %fs:0x28, %rcx', 'jnz 0x97')","[1.4235979899433906, 4.009899152838505]"
130,"('mov $0x1, %eax', 'syscall', 'cmp $0xfffffffffffff000, %rax', 'jnbe 0x53')","[2.1872177197300937, 2.1872177197300937]"
131,"('mov $0x1, %ebx', 'jmp 0xfffffffffffff58c')",[3.2808265795951406]
132,"('mov $0x1, %ecx', 'cmpxchgl  %ecx, (%rdx)', 'test %eax, %eax', 'jz 0x238')",[10.936087398554712]
133,"('mov $0x1, %ecx', 'mov %r13, %rdx', 'mov %rbp, %rsi', 'mov %rbx, %rdi', 'callq  0x4cb7', 'nop %edi, %edx', 'pushq  %r15', 'pushq  %r14', 'pushq  %r13', 'pushq  %r12', 'pushq  %rbp', 'pushq  %rbx', 'sub $0x38, %rsp', 'movq  %fs:0x28, %rax', 'movq  %rax, 0x28(%rsp)', 'xor %eax, %eax', 'cmpl  $0xffffffff, 0x70(%rdi)', 'jnz 0x33a')",[1.1299501595644035]
134,"('mov $0x1, %edx', 'cmpxchgl  %edx, (%rdi)', 'movq  0x88(%r12), %rdi', 'movq  %r15, 0x8(%rdi)', 'addl  $0x1, 0x4(%rdi)', 'jmp 0x2b')",[16.40413409807146]
135,"('mov $0x1, %edx', 'cmpxchgl  %edx, (%rdi)', 'movq  0x88(%rbp), %rdi', 'movl  (%rbp), %eax', 'movq  %rbx, 0x8(%rdi)', 'addl  $0x1, 0x4(%rdi)', 'mov %eax, %edx', 'and $0x8000, %edx', 'test $0x20, %ah', 'jz 0xfffffffffffffec4')",[16.768669184597385]
136,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0xa4bc5(%rip)', 'movq  %rbx, 0xa4bc6(%rip)', 'movl  0xa4bbc(%rip), %eax', 'movq  0xa20a1(%rip), %rbx', 'lea 0x1(%rax), %edx', 'movl  %edx, 0xa4bac(%rip)', 'test %rbx, %rbx', 'jz 0x13e')",[17.49774175784075]
137,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0xa4ecd(%rip)', 'movq  %rbx, 0xa4ece(%rip)', 'movl  0xa4ec4(%rip), %eax', 'movq  0xa23a9(%rip), %rbx', 'xor %r14d, %r14d', 'lea 0x1(%rax), %edx', 'movl  %edx, 0xa4eb1(%rip)', 'test %rbx, %rbx', 'jz 0x133')",[17.862278044462432]
138,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0xa6404(%rip)', 'movq  %r12, 0xa6405(%rip)', 'movl  0xa63fb(%rip), %edx', 'movl  (%rbx), %ecx', 'movq  %rbx, 0xa63de(%rip)', 'add $0x1, %edx', 'movl  %edx, 0xa63e9(%rip)', 'and $0x8000, %ecx', 'jnz 0x9f')",[1.0020319528754653]
139,"('mov $0x1, %edx', 'cmpxchgl  %edx, 0xa6746(%rip)', 'movq  %r12, 0xa6747(%rip)', 'movl  0xa673d(%rip), %edx', 'movl  (%rbx), %esi', 'movq  %rbx, 0xa6720(%rip)', 'add $0x1, %edx', 'mov %esi, %r8d', 'movl  %edx, 0xa6728(%rip)', 'and $0x8000, %r8d', 'jnz 0x125')",[17.497742957936506]
140,"('mov $0x1, %r15d', 'jmp 0xfffffffffffffd26')",[3.2808265795951406]
141,"('mov $0x1004, %r8d', 'mov $0x1, %edx', 'mov $0x440, %ecx', 'jmp 0xfffffffffffffec0')",[0.23451791235880992]
142,"('mov $0x4, %eax', 'syscall', 'cmp $0xfffffffffffff000, %rax', 'jnbe 0x8')",[2.1872177197300937]
143,"('mov $0x46d2d0, %rax', 'movq  %r12, -0x468(%rbp)', 'movq  %rax, -0x470(%rbp)', 'jmp 0xfffffffffffffc23')",[6.197116872568599]
144,"('mov $0x492990, %eax', 'test %rax, %rax', 'jz 0xc')",[2.1872177197300937]
145,"('mov $0x495060, %rdi', 'callq  0xfffffffffffffda0', 'pushq  %rbp', 'mov %rsp, %rbp', 'pushq  %rbx', 'sub $0xa8, %rsp', 'mov %rdi, %rbx')",[6.075120029124174]
146,"('mov $0x495060, %rdi', 'mov $0x4aa2d7, %rsi', 'callq  0x16bb9', 'nop %edi, %edx', 'pushq  %r13', 'mov %rsi, %r13', 'pushq  %r12', 'pushq  %rbp', 'mov %rdi, %rbp', 'mov $0x1d8, %edi', 'pushq  %rbx', 'sub $0x8, %rsp', 'callq  0xdd87', 'nop %edi, %edx', 'pushq  %r12', 'movq  0x9c023(%rip), %rax', 'pushq  %rbp', 'mov %rdi, %rbp', 'pushq  %rbx', 'test %rax, %rax', 'jnz 0x15b')",[1.3218286696935675]
