,bb,energy
63,"('cmp $0xa, %ebx', 'jz 0xa3')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
64,"('cmp $0xa, %edx', 'jz 0xfffffffffffffec3')",[0.14478426545689677]
65,"('cmp $0xffffffff, %eax', 'jnz 0x36')",[0.23489995634245056]
66,"('cmp $0xffffffff, %eax', 'jnz 0xffffffffffffffc9')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
67,"('cmp $0xffffffff, %eax', 'jz 0x150')","[0.23489995634245056, 0.23489995634245056]"
68,"('cmp $0xffffffff, %eax', 'jz 0x42')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
69,"('cmp $0xffffffff, %eax', 'jz 0xd0')",[0.23489995634245056]
70,"('cmp %edx, %r13d', 'jz 0x28d')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
71,"('cmp %r9d, %ebx', 'jnle 0xfffffffffffff958')",[0.23489995634245056]
72,"('cmp %rax, %r12', 'jb 0xfffffffffffffff0')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
73,"('cmp %rax, %r13', 'jbe 0xb2')",[0.23489995634245056]
74,"('cmp %rax, %r15', 'jnz 0x285')",[0.23489995634245056]
75,"('cmp %rax, %r15', 'jnz 0xfffffffffffffce0')","[0.23489995634245056, 0.23489995634245056]"
76,"('cmp %rax, %r8', 'jnb 0xffffffffffffffa9')",[0.14478426545689677]
77,"('cmp %rbx, %r14', 'jz 0x280')",[0.14478426545689677]
78,"('cmp %rbx, %rdi', 'jz 0x1dd')",[0.14478426545689677]
79,"('cmp %rdx, %rbx', 'mov %r12, %rsi', 'mov %rbx, %r14', 'cmovbe %rbx, %rdx', 'mov %rdx, %r13', 'callq  0xfffffffffffe3e0b', 'jmpq  0xc1ff2(%rip)', 'nop %edi, %edx', 'mov %rdi, %rax', 'add %rdx, %rax', 'jmp 0xd')","[1.5503388925893808, 1.5503388925893808, 1.5503388925893808]"
80,"('cmpb  $0x0, 0xa5320(%rip)', 'jnz 0xc')",[0.28187967452067636]
81,"('cmpb  $0x20, -0x508(%rbp)', 'jnz 0xfffffffffffff718')",[0.28187967452067636]
82,"('cmpb  $0x66, -0x13c(%rbp)', 'jz 0x10d6')",[0.28187967452067636]
83,"('cmpl  $0x1, -0x140(%rbp)', 'jnz 0x1087')",[0.28187967452067636]
84,"('cmpl  $0x10, -0x510(%rbp)', 'jnz 0x62')",[0.28187967452067636]
85,"('cmpl  $0x10, -0x510(%rbp)', 'jnz 0xa')",[0.28187967452067636]
86,"('cmpl  $0x66, 0x4(%rdi)', 'jz 0xf4')","[0.28187967452067636, 0.28187967452067636, 0.28187967452067636, 0.28187967452067636, 0.28187967452067636]"
87,"('cmpl  $0xa, -0x510(%rbp)', 'jnz 0x3d')",[0.28187967452067636]
88,"('cmpl  %r13d, -0xe0(%rbp)', 'jle 0x3d4')",[0.28187967452067636]
89,"('cmpl  -0xf0(%rbp), %edi', 'jnz 0x2d')",[0.23489995634245056]
90,"('cmpq  $0x0, -0x500(%rbp)', 'jz 0x670')",[0.28187967452067636]
91,"('cmpq  $0x0, -0x500(%rbp)', 'jz 0x6b')",[0.28187967452067636]
92,"('cmpq  $0x0, -0x78(%rbp)', 'jnz 0x25')",[0.28187967452067636]
93,"('cmpq  $0x0, -0x8(%r10,%rsi,8)', 'jz 0xfffffffffffffff4')","[0.23489995634245056, 0.23489995634245056]"
94,"('cmpq  $0x0, -0xe8(%rbp)', 'jz 0xfb2')",[0.28187967452067636]
95,"('cmpq  $0x0, 0xae4b8(%rip)', 'jz 0x3f8')",[0.28187967452067636]
96,"('cmpq  $0x0, 0xb1d50(%rip)', 'jnz 0x120')",[0.28187967452067636]
97,"('cmpq  $0x0, 0xb1d62(%rip)', 'jnz 0x112')",[0.28187967452067636]
98,"('cmpq  %r15, 0x9e93e(%rip)', 'cmovnbe %r13, %rax', 'movq  %rax, 0x10(%rsp)', 'movq  $0x0, 0x8(%rsp)', 'lea 0x60(%rbx), %r11', 'movl  %r14d, 0x48(%rsp)', 'movq  %rbp, 0x20(%rsp)', 'movq  0x78(%rbx), %r10', 'cmp %r11, %r10', 'jz 0x337')","[0.05784324889455325, 1.533360870853984, 0.8346689876426002, 1.2132212502961663, 0.3961283520679159, 0.8346689876426002, 0.5811797770050161, 0.4159929378976209, 0.7084330129411828, 1.5503388925893808]"
99,"('cmpq  %rdx, 0x40(%rbp)', 'jz 0xf6')","[0.28187967452067636, 0.28187967452067636, 0.28187967452067636, 0.28187967452067636, 0.28187967452067636, 0.28187967452067636, 0.28187967452067636, 0.28187967452067636, 0.28187967452067636]"
100,"('cmpq  0x8(%rdx), %r14', 'jz 0x248')",[0.23489995634245056]
101,"('cmpq  0x9c7c3(%rip), %rbx', 'jb 0xb3')","[0.008764832034704155, 0.23232744605215883, 0.12646537052348175, 0.1838211532961485, 0.06001977830151983, 0.12646537052348175, 0.08805795574358481, 0.06302923301479105, 0.10733812840755469, 0.23489995634245056]"
102,"('cmpxchgl  %edx, 0xb637a(%rip)', 'cmpq  %r15, 0xb637b(%rip)', 'jnz 0xffffffffffffffbf')",[1.4093997380547034]
103,"('cmpxchgl  %edx, 0xb63b4(%rip)', 'movq  (%rbx), %r14', 'test %r14, %r14', 'jnz 0x3d')","[1.5503388925893808, 1.5503388925893808]"
104,"('dec %r11', 'jnz 0xa')","[0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056, 0.23489995634245056]"
105,"('imul %r15, %rax', 'movzx %sil, %esi', 'mov %rdi, %rcx', 'add %rsi, %rax', 'lea 0x1(%rcx), %rdi', 'movzxb  0x1(%rcx), %ecx', 'cmp %r14, %rdi', 'jz 0x4e')",[0.5212228094642996]
106,"('jb 0x7',)","[0.18792023816422482, 0.18792023816422482, 0.18792023816422482, 0.18792023816422482]"
107,"('jmp 0x17b',)",[0.37584047632844964]
108,"('jmp 0x9ba',)",[0.37584047632844964]
109,"('jmp 0xfffffffffffff97e',)",[0.37584047632844964]
110,"('jmp 0xfffffffffffffa48',)",[0.37584047632844964]
111,"('jmp 0xfffffffffffffbfc',)",[0.37584047632844964]
112,"('jmp 0xffffffffffffff47',)","[0.37584047632844964, 0.37584047632844964, 0.37584047632844964]"
113,"('jmp 0xffffffffffffff6d',)",[0.37584047632844964]
114,"('jmp 0xffffffffffffffcc',)","[0.37584047632844964, 0.37584047632844964, 0.37584047632844964]"
115,"('jnbe 0x628',)",[0.18792023816422482]
116,"('jnle 0x44',)","[0.18792023816422482, 0.18792023816422482, 0.18792023816422482, 0.18792023816422482, 0.18792023816422482]"
117,"('jnz 0x36',)",[0.18792023816422482]
118,"('jnz 0x9',)",[0.11582713927525304]
119,"('lea (%r12,%r8,1), %rsi', 'mov %r14, %rdx', 'mov %rbp, %rdi', 'callq  0x260b', 'nop %edi, %edx', 'test %rdx, %rdx', 'jz 0x149')",[0.9395998253698022]
120,"('lea (%rax,%rbx,1), %rdx', 'mov $0x1, %ecx', 'mov %rbp, %rdi', 'callq  0xfffffffffffab4c8', 'nop %edi, %edx', 'pushq  %rbp', 'mov %ecx, %ebp', 'pushq  %rbx', 'mov %rdi, %rbx', 'sub $0x18, %rsp', 'movq  0x38(%rdi), %rdi', 'movl  (%rbx), %eax', 'movq  %rsi, (%rsp)', 'movq  %rdx, 0x8(%rsp)', 'test %rdi, %rdi', 'jz 0x6')",[2.1140996070820552]
121,"('lea (%rax,%rbx,2), %rcx', 'movzxw  (%rcx), %edx', 'test %dx, %dx', 'jz 0xffffffffffffff49')","[0.01928153811529169, 0.5111198351342208, 0.27822299588086674, 0.40440708343205545, 0.13204323917307925, 0.27822299588086674, 0.19372613718456477, 0.1386643126325403, 0.23614388249662033, 0.516779630863127]"
122,"('lea (%rbx,%rax,8), %rdi', 'movq  0x10(%rdi), %r8', 'test %r8, %r8', 'jz 0x112')","[0.022786651658380265, 0.6040510866453487, 0.32880887099999506, 0.47793527166025046, 0.15605060431315845, 0.32880887099999506, 0.22894931948199868, 0.1638760058384567, 0.279080499310964]"
123,"('lea -0x1(%rax), %r8', 'movq  0xb6361(%rip), %r15', 'movq  %r8, 0x8(%r14)', 'movl  %fs:0x18, %eax', 'test %eax, %eax', 'jnz 0xb3')",[0.8926201071915766]
124,"('lea -0x1(%rax), %rbx', 'nopl  %eax, (%rax)', 'callq  (%rbp,%rbx,8)', 'nop %edi, %edx', 'movq  0xc49cd(%rip), %r8', 'test %r8, %r8', 'jz 0x1c')",[1.0805389799044796]
125,"('lea -0x10(%rsi,%r11,8), %rsi', 'lea -0x20(%rdi,%r11,8), %rdi', 'neg %r11', 'xor %r8, %r8', 'xor %ebx, %ebx', 'mov %rax, %r10', 'movq  0x18(%rsi,%r11,8), %rax', 'mov %rdx, %r9', 'jmp 0x5e')",[1.1744997817122529]
126,"('lea -0x11(%r13), %rax', 'shr $0x4, %rax', 'mov %rax, %r15', 'xor %eax, %eax', 'movq  %rax, 0x10(%rsp)', 'cmpq  $0x0, %fs:0xffffffffffffffc8', 'jz 0x12')",[0.8456403890133508]
127,"('lea -0x2(%r14), %eax', 'lea 0x10(,%rax,8), %rcx', 'jmp 0xfffffffffffffe67')","[0.028045004698674034, 0.7434472811863796, 0.40468836640434847, 0.588228236728204, 0.1920616520232773, 0.40468836640434847, 0.28178409292814954, 0.20169354564733136, 0.34348337635549686]"
128,"('lea -0x2(%r14,%r14,1), %eax', 'lea 0x70(,%rax,8), %rax', 'jmp 0xfffffffffffffcf9')","[0.028045004698674034, 0.7434472811863796, 0.40468836640434847, 0.588228236728204, 0.1920616520232773, 0.40468836640434847, 0.28178409292814954, 0.20169354564733136, 0.34348337635549686]"
129,"('lea -0x28(%rbp), %rsp', 'mov %r13d, %eax', 'popq  %rbx', 'popq  %r12', 'popq  %r13', 'popq  %r14', 'popq  %r15', 'popq  %rbp', 'retq')",[0.986579543548028]
