,bb,energy
33,"('cmp $0x4, %dl', 'jnb 0x35')","[0.06632923945335988, 0.06632923945335988, 0.03927586066688132, 0.03927586066688132, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.13136957500224766, 0.13136957500224766, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.10742112831282188, 0.10742112831282188, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.13473126763963725, 0.13473126763963725, 0.11802992971124049, 0.11802992971124049, 0.18161132126271792, 0.18161132126271792, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969]"
34,"('cmp $0x4, %rdx', 'jnz 0xffffffffffffff86')",[0.492345987899969]
35,"('cmp $0x7fffffff, %r15', 'jnle 0x348')","[0.06632923945335988, 0.03927586066688132, 0.004468653642417703, 0.004468653642417703, 0.13136957500224766, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.10742112831282188, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.13473126763963725, 0.11802992971124049, 0.18161132126271792, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969]"
36,"('cmp $0x8, %dl', 'jnb 0x29')","[0.06632923945335988, 0.06632923945335988, 0.03927586066688132, 0.03927586066688132, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.004468653642417703, 0.13136957500224766, 0.13136957500224766, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.10742112831282188, 0.10742112831282188, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.13473126763963725, 0.13473126763963725, 0.11802992971124049, 0.11802992971124049, 0.18161132126271792, 0.18161132126271792, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969]"
37,"('cmp $0xa, %ebx', 'jz 0xa3')","[0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988]"
38,"('cmp $0xffffffff, %eax', 'jnz 0x36')",[0.06632923945335988]
39,"('cmp $0xffffffff, %eax', 'jz 0x150')","[0.06632923945335988, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969]"
40,"('cmp $0xffffffff, %eax', 'jz 0x42')","[0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988, 0.06632923945335988]"
41,"('cmp $0xffffffff, %eax', 'jz 0xd0')",[0.492345987899969]
42,"('cmp $0xffffffff, %eax', 'jz 0xffffffffffffff1b')","[0.03927586066688132, 0.004468653642417703, 0.004468653642417703, 0.13136957500224766, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.08392498827061191, 0.10742112831282188, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.014740775656818516, 0.13473126763963725, 0.11802992971124049, 0.18161132126271792, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969, 0.492345987899969]"
