,bb,energy
106,"('mov %eax, %edx', 'movl  0x860(%rbx,%rdx,4), %esi', 'test %esi, %esi', 'jnz 0x244')",[1.5441965129865132]
107,"('mov %eax, %edx', 'movqq  (%rsp), %xmm0', 'or $0x1, %eax', 'and $0xfffffffe, %edx', 'test %ebp, %ebp', 'cmovnz %edx, %eax', 'movhpsq  0x8(%rsp), %xmm0', 'movupsx  %xmm0, 0x38(%rbx)', 'movl  %eax, (%rbx)', 'add $0x18, %rsp', 'popq  %rbx', 'popq  %rbp', 'retq')",[6.3973857034912704]
108,"('mov %eax, %r14d', 'shr $0x4, %r14d', 'cmpq  0xa0b1a(%rip), %rax', 'jbe 0x272')",[1.7647961645317307]
109,"('mov %ebp, %edi', 'callq  0x40aeb', 'nop %edi, %edx', 'mov $0xffffffffffffffc0, %r9', 'mov %edi, %edx', 'mov $0xe7, %r8d', 'mov $0x3c, %esi', 'jmp 0x17')",[4.853189190504756]
110,"('mov %edx, %edi', 'mov %r8d, %eax')",[0.4411993030904346]
111,"('mov %esi, %ebx', 'movq  0x20(%rdi), %rsi', 'test $0x8, %ah', 'jz 0x52')","[2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165, 2.205995467622165]"
112,"('mov %r10d, %edx', 'movl  %ecx, -0x4f0(%rbp)', 'sub %ecx, %edx', 'sub %ebx, %edx', 'mov %edx, %ebx', 'jmp 0xfffffffffffff824')",[3.5295923290634614]
113,"('mov %r12, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'retq')",[2.4265951191673825]
114,"('mov %r12, %rax', 'sub %rbx, %rax', 'jmp 0xffffffffffffffd5')",[2.205995467622165]
115,"('mov %r14, %rax', 'xor %edx, %edx', 'div %rcx', 'sub %rdx, %r8', 'test %r8, %r8', 'jnz 0x4b')",[32.64872851992201]
116,"('mov %r14, %rdi', 'mov %r15d, %esi', 'xor %edx, %edx', 'mov %ebx, %ecx', 'callq  0xfffffffffffffe94', 'pushq  %rbp', 'mov %rsp, %rbp', 'pushq  %r15', 'pushq  %r14', 'pushq  %r12', 'pushq  %rbx', 'sub $0x20, %rsp', 'mov %ecx, %r14d', 'mov %edx, %r15d', 'mov %esi, %r12d', 'mov %rdi, %rbx')",[8.38278151956822]
117,"('mov %r15d, %ebx', 'and $0x2, %ebx', 'jnz 0x425')",[1.323596861441296]
118,"('mov %r8, %rax', 'retq')",[1.1029972098960785]
119,"('mov %rax, %r13', 'movzxw  0x80(%rbx), %eax', 'test %r13, %r13', 'jz 0x7')",[1.7647961645317307]
120,"('mov %rax, %r8', 'test %rax, %rax', 'jz 0xc8')",[1.323596861441296]
