,bb,energy
37,"('cmp $0x1, %dl', 'jnbe 0x3d')","[0.06689187202107531, 0.06689187202107531, 0.12374115072565858, 0.12374115072565858, 0.05421164450628463, 0.05421164450628463, 0.05382976892861912, 0.05382976892861912, 0.007604464628319932, 0.007604464628319932, 0.2754669271171641, 0.2754669271171641, 0.036480133308719714, 0.036480133308719714, 0.5202858912063013, 0.5202858912063013, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
38,"('cmp $0x1, %edi', 'jz 0x10')",[0.5377860739289342]
39,"('cmp $0x1, %edx', 'jz 0x185')","[0.06689187202107531, 0.08033462673101219, 0.04289246071701974, 0.03492815179436116, 0.02432376075303428, 0.12312672271287627, 0.036480133308719714, 0.0057550607890488195, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
40,"('cmp $0x10, %dl', 'jnb 0x19')","[0.06689187202107531, 0.06689187202107531, 0.06689187202107531, 0.08033462673101219, 0.12374115072565858, 0.12374115072565858, 0.12374115072565858, 0.04289246071701974, 0.05421164450628463, 0.05421164450628463, 0.05421164450628463, 0.03492815179436116, 0.05382976892861912, 0.05382976892861912, 0.05382976892861912, 0.02432376075303428, 0.007604464628319932, 0.007604464628319932, 0.007604464628319932, 0.7226322129218138, 0.2754669271171641, 0.2754669271171641, 0.2754669271171641, 0.036480133308719714, 0.036480133308719714, 0.036480133308719714, 0.036480133308719714, 0.0057550607890488195, 0.5202858912063013, 0.5202858912063013, 0.5202858912063013, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
41,"('cmp $0x1f, %rbx', 'jbe 0x2a4')","[0.5731658670314959, 3.6410171744555093, 3.3767054204628435, 3.3767054204628435, 3.6410171744555093, 0.6001101265402413, 0.036480133308719714, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
42,"('cmp $0x2, %ebp', 'jz 0xffffffffffffff2f')",[0.3161121969348445]
43,"('cmp $0x20, %rdx', 'jb 0x4b')","[0.06689187202107531, 0.06689187202107531, 0.06689187202107531, 0.08033462673101219, 0.12374115072565858, 0.12374115072565858, 0.12374115072565858, 0.04289246071701974, 0.05421164450628463, 0.05421164450628463, 0.05421164450628463, 0.03492815179436116, 0.05382976892861912, 0.05382976892861912, 0.05382976892861912, 0.02432376075303428, 0.007604464628319932, 0.007604464628319932, 0.007604464628319932, 0.7226322129218138, 0.2754669271171641, 0.2754669271171641, 0.2754669271171641, 0.036480133308719714, 0.036480133308719714, 0.036480133308719714, 0.036480133308719714, 0.0057550607890488195, 0.5202858912063013, 0.5202858912063013, 0.5202858912063013, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
44,"('cmp $0x24, %edx', 'jnbe 0x17c')","[0.06689187202107531, 0.08033462673101219, 0.04289246071701974, 0.03492815179436116, 0.02432376075303428, 0.12312672271287627, 0.036480133308719714, 0.0057550607890488195, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
45,"('cmp $0x2d, %cl', 'jz 0x282')","[0.08027098080140127, 0.09640155207721463, 0.05147119765246066, 0.04191451652934428, 0.029189002487715072, 0.1477528016315624, 0.04377615997046365, 0.0069068073229694785, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336]"
46,"('cmp $0x2f, %eax', 'jnbe 0x7b4')","[0.06689187202107531, 0.12374115072565858, 0.05421164450628463, 0.05382976892861912, 0.007604464628319932, 0.2754669271171641, 0.036480133308719714, 0.5202858912063013, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
