,bb,energy
78,"('mov $0x46d040, %rax', 'movq  %r12, -0x468(%rbp)', 'movq  %rax, -0x470(%rbp)', 'jmp 0xfffffffffffffc23')","[1.6679231644105028, 1.6679231644105028, 1.6679231644105028, 1.6679231644105028, 1.6679231644105028, 1.6679231644105028, 1.6679231644105028, 1.6679231644105028, 1.6679231644105028, 1.6679231644105028, 1.6679231644105028, 1.6679231644105028]"
79,"('mov $0x492700, %eax', 'test %rax, %rax', 'jz 0xc')",[0.5886791758563613]
80,"('mov $0x495004, %rdi', 'mov $0x0, %al', 'callq  0xf1e6', 'nop %edi, %edx', 'sub $0xd8, %rsp', 'mov %rdi, %r10', 'movq  %rsi, 0x28(%rsp)', 'movq  %rdx, 0x30(%rsp)', 'movq  %rcx, 0x38(%rsp)', 'movq  %r8, 0x40(%rsp)', 'movq  %r9, 0x48(%rsp)', 'test %al, %al', 'jz 0x39')","[3.728298779244526, 3.728299779686687, 3.728299779686687, 3.728299779686687, 3.728299779686687, 3.728299779686687, 3.728299779686687, 3.728299779686687, 3.728299779686687]"
81,"('mov $0x49506d, %rdi', 'mov $0x0, %al', 'callq  0xf04e', 'nop %edi, %edx', 'sub $0xd8, %rsp', 'mov %rdi, %r10', 'movq  %rsi, 0x28(%rsp)', 'movq  %rdx, 0x30(%rsp)', 'movq  %rcx, 0x38(%rsp)', 'movq  %r8, 0x40(%rsp)', 'movq  %r9, 0x48(%rsp)', 'test %al, %al', 'jz 0x39')","[3.728299779686687, 3.728299779686687, 3.728299779686687]"
82,"('mov $0x4b2d28, %edi', 'callq  0x90b5b', 'nop %edi, %edx', 'jmp 0xfffffffffffffecc')",[1.766036527126923]
83,"('mov $0x4c4208, %rbx', 'mov $0x4c4210, %rax', 'cmp %rax, %rbx', 'jnb 0x20')",[0.6867915381306208]
84,"('mov $0x5, %eax', 'syscall', 'cmp $0xfffffffffffff000, %rax', 'jnbe 0x9')",[0.5886791758563613]
85,"('mov $0xffffffff, %esi', 'mov %rbp, %rdi', 'callq  0x18(%rax)', 'nop %edi, %edx', 'pushq  %r12', 'pushq  %rbp', 'mov %rdi, %rbp', 'pushq  %rbx', 'movl  (%rdi), %eax', 'test $0x8, %al', 'jnz 0x201')","[3.0415072411139055, 3.0415072411139055, 3.0415072411139055, 3.0415072411139055, 3.0415072411139055, 3.0415072411139055, 3.0415072411139055, 3.0415072411139055, 3.0415072411139055, 3.0415072411139055, 3.0415072411139055, 3.0415072411139055]"
86,"('mov %eax, %edi', 'callq  0xd98e', 'nop %edi, %edx', 'pushq  %rax', 'popq  %rax', 'mov $0x1, %ecx', 'mov $0x1, %edx', 'lea 0xb1e69(%rip), %rsi', 'sub $0x8, %rsp', 'callq  0xfffffffffffffd25', 'nop %edi, %edx', 'pushq  %r15', 'pushq  %r14', 'pushq  %r13', 'mov %edx, %r13d', 'pushq  %r12', 'pushq  %rbp', 'mov %edi, %ebp', 'pushq  %rbx', 'mov %rsi, %rbx', 'sub $0x8, %rsp', 'cmpq  $0x0, 0xb1ff6(%rip)', 'jz 0xa')",[6.4754679330934914]
87,"('mov %eax, %edx', 'movl  0x860(%rbx,%rdx,4), %esi', 'test %esi, %esi', 'jnz 0x244')",[0.6867915381306208]
