,bb,energy
90,"('cmpq  %r15, 0xb7a7e(%rip)', 'cmovnbe %r13, %rax', 'movq  %rax, 0x10(%rsp)', 'movq  $0x0, 0x8(%rsp)', 'lea 0x60(%rbx), %r11', 'movl  %r14d, 0x48(%rsp)', 'movq  %rbp, 0x20(%rsp)', 'movq  0x78(%rbx), %r10', 'cmp %r11, %r10', 'jz 0x337')",[1.3673487693066388]
91,"('cmpq  %rbx, -0x468(%rbp)', 'jz 0x1071')","[1.0283523164484192, 0.07879823385880079, 0.07879823385880079, 0.07879823385880079]"
92,"('cmpq  %rdx, 0x40(%rbp)', 'jz 0xf6')","[0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445, 0.2486093721146445]"
93,"('cmpq  0x8(%rdx), %r14', 'jz 0x248')",[0.33661165739766863]
94,"('cmpq  0xb5903(%rip), %rbx', 'jb 0xb3')",[0.20717355098756846]
95,"('cmpxchgl  %edx, 0xd70ca(%rip)', 'cmpq  %r15, 0xd70cb(%rip)', 'jnz 0xffffffffffffffbf')",[2.0196680928367416]
96,"('cmpxchgl  %edx, 0xd7104(%rip)', 'movq  (%rbx), %r14', 'test %r14, %r14', 'jnz 0x3d')","[2.2216350872753425, 2.2216350872753425]"
97,"('cvtsi2sdq  -0x18(%rbp), %xmm0', 'movsdq  %xmm0, -0x40(%rbp)', 'movq  -0x10(%rbp), %rax', 'cqo', 'mov $0xa, %ecx', 'idiv %rcx', 'cvtsi2sd %rdx, %xmm0', 'movsdq  %xmm0, -0x38(%rbp)', 'movq  -0x20(%rbp), %rax', 'mov %rax, %rcx', 'add $0x1, %rcx', 'movq  %rcx, -0x20(%rbp)', 'cvtsi2sd %rax, %xmm0', 'movsdq  %xmm0, -0x30(%rbp)')","[31.704676211142022, 26.999089645226338, 20.845521190818033, 10.78815736354229, 10.78815736354229, 10.78815736354229, 27.13070517357868, 27.13070517357868, 27.13070517357868, 27.13070517357868, 27.13070517357868, 8.544591483816209, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 1.7072154503220474, 8.544591483816209, 13.693912133070535, 13.693912133070535, 13.693912133070535, 13.693912133070535, 13.693912133070535, 13.693912133070535, 13.693912133070535, 15.820733085296263]"
98,"('imul %r15, %rax', 'movzx %sil, %esi', 'mov %rdi, %rcx', 'add %rsi, %rax', 'lea 0x1(%rcx), %rdi', 'movzxb  0x1(%rcx), %ecx', 'cmp %r14, %rdi', 'jz 0x4e')","[3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 3.0850569493452573, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238, 0.23639470157640238]"
99,"('jb 0x7',)","[0.029058214253019868, 0.029058214253019868, 0.029058214253019868, 0.269289325918135]"
